event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e198,Task,move_to,2026-08-27T20:28:22.762436,2026-08-27T20:28:31.253354,robot3,m4,s3
e199,Control,localize,2026-08-27T20:28:31.254869,2026-08-27T20:28:36.259215,robot3,m4,s3
e200,Task,place,2026-08-27T20:28:36.260909,2026-08-27T20:28:41.266333,robot3,m4,s3
e201,Control,move_to,2026-08-27T20:28:50.238850,2026-08-27T20:28:58.731183,robot3,m6,s3
e202,Control,localize,2026-08-27T20:28:58.733953,2026-08-27T20:29:03.740665,robot3,m6,s3
e203,Task,pick,2026-08-27T20:29:03.741643,2026-08-27T20:29:08.750981,robot3,m6,s3
e204,Task,move_to,2026-08-27T20:29:08.757345,2026-08-27T20:29:17.250276,robot3,m6,s3
e205,Control,localize,2026-08-27T20:29:17.253443,2026-08-27T20:29:22.259358,robot3,m6,s3
e206,Task,place,2026-08-27T20:29:22.261768,2026-08-27T20:29:27.267286,robot3,m6,s3
e207,Control,undock,2026-08-27T20:22:34.241398,2026-08-27T20:22:38.249343,robot4,m1,s1
e208,Control,move_to,2026-08-27T20:22:38.250207,2026-08-27T20:22:57.124283,robot4,m1,s1
e209,Control,localize,2026-08-27T20:22:57.126995,2026-08-27T20:23:02.133020,robot4,m1,s1
e210,Task,pick,2026-08-27T20:23:02.134975,2026-08-27T20:23:10.140793,robot4,m1,s1
e211,Task,move_to,2026-08-27T20:23:10.143909,2026-08-27T20:23:10.148846,robot4,m1,s1
e212,Control,localize,2026-08-27T20:23:10.152499,2026-08-27T20:23:15.159486,robot4,m1,s1
e213,Task,place,2026-08-27T20:23:15.160793,2026-08-27T20:23:23.167581,robot4,m1,s1
e214,Control,localize,2026-08-27T20:23:23.235153,2026-08-27T20:23:28.238042,robot4,m1,s2
e215,Task,pick,2026-08-27T20:23:28.238692,2026-08-27T20:23:30.241595,robot4,m1,s2
e216,Task,move_to,2026-08-27T20:23:30.243040,2026-08-27T20:23:38.732133,robot4,m1,s2
e217,Control,localize,2026-08-27T20:23:38.734794,2026-08-27T20:23:43.740728,robot4,m1,s2
e218,Task,place,2026-08-27T20:23:43.741812,2026-08-27T20:23:45.748283,robot4,m1,s2
