event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e272,Control,localize,2026-08-27T20:58:53.635422,2026-08-27T20:58:58.643105,robot5,m7,s3
e273,Task,scan,2026-08-27T20:58:58.645686,2026-08-27T20:59:01.650971,robot5,m7,s3
e274,Control,localize,2026-08-27T20:59:02.645257,2026-08-27T20:59:07.651070,robot5,m7,s5
e275,Task,scan,2026-08-27T20:59:07.653525,2026-08-27T20:59:10.658638,robot5,m7,s5
e276,Control,localize,2026-08-27T20:59:28.644900,2026-08-27T20:59:33.650973,robot5,m2,s1
e277,Task,scan,2026-08-27T20:59:33.653634,2026-08-27T20:59:36.850067,robot5,m2,s1
e278,Control,localize,2026-08-27T20:59:39.632433,2026-08-27T20:59:44.634930,robot5,m2,s2
e279,Task,scan,2026-08-27T20:59:44.635584,2026-08-27T20:59:47.638431,robot5,m2,s2
e280,Control,localize,2026-08-27T21:00:03.653236,2026-08-27T21:00:08.659713,robot5,m4,s1
e281,Task,scan,2026-08-27T21:00:08.660198,2026-08-27T21:00:11.664291,robot5,m4,s1
e282,Control,localize,2026-08-27T21:00:21.629622,2026-08-27T21:00:26.635854,robot5,m4,s2
e283,Task,scan,2026-08-27T21:00:26.638198,2026-08-27T21:00:29.644751,robot5,m4,s2
e284,Control,localize,2026-08-27T21:00:41.637727,2026-08-27T21:00:46.642000,robot5,m4,s3
e285,Task,scan,2026-08-27T21:00:46.642833,2026-08-27T21:00:49.648002,robot5,m4,s3
e286,Control,localize,2026-08-27T21:00:54.629327,2026-08-27T21:00:59.636683,robot5,m6,s1
e287,Task,scan,2026-08-27T21:00:59.639152,2026-08-27T21:01:02.646791,robot5,m6,s1
e288,Control,localize,2026-08-27T21:01:15.638301,2026-08-27T21:01:20.646298,robot5,m6,s2
e289,Task,scan,2026-08-27T21:01:20.649186,2026-08-27T21:01:23.657225,robot5,m6,s2
e290,Control,localize,2026-08-27T21:01:30.631979,2026-08-27T21:01:35.634965,robot5,m6,s3
e291,Task,scan,2026-08-27T21:01:35.635487,2026-08-27T21:01:38.639915,robot5,m6,s3
e292,Control,localize,2026-08-27T21:01:54.633169,2026-08-27T21:01:59.638136,robot5,m6,s4
e293,Task,scan,2026-08-27T21:01:59.640763,2026-08-27T21:02:02.648561,robot5,m6,s4
e294,Control,localize,2026-08-27T20:57:44.633509,2026-08-27T20:57:49.640867,robot6,m3,
e295,Task,pack,2026-08-27T20:57:49.643031,2026-08-27T20:58:02.253814,robot6,m3,
e296,Control,localize,2026-08-27T20:58:14.636911,2026-08-27T20:58:19.643721,robot6,m5,
e297,Task,pack,2026-08-27T20:58:19.645586,2026-08-27T20:58:36.457225,robot6,m5,
e298,Control,localize,2026-08-27T20:59:56.662313,2026-08-27T21:00:01.664322,robot6,m7,
e299,Task,pack,2026-08-27T21:00:01.665822,2026-08-27T21:00:22.672747,robot6,m7,
e300,Control,localize,2026-08-27T21:00:28.630872,2026-08-27T21:00:33.637518,robot6,m2,
e301,Task,pack,2026-08-27T21:00:33.638575,2026-08-27T21:00:45.642957,robot6,m2,
e302,Control,localize,2026-08-27T21:01:25.633038,2026-08-27T21:01:30.636407,robot6,m4,
e303,Task,pack,2026-08-27T21:01:30.637463,2026-08-27T21:01:43.241885,robot6,m4,
e304,Control,localize,2026-08-27T21:02:43.641997,2026-08-27T21:02:48.649787,robot6,m6,
e305,Task,pack,2026-08-27T21:02:48.651940,2026-08-27T21:03:05.460644,robot6,m6,
e306,Control,undock,2026-08-27T20:58:02.621113,2026-08-27T20:58:06.624272,robot7,m3,
e307,Control,move_to,2026-08-27T20:58:06.625105,2026-08-27T20:58:29.255521,robot7,m3,
e308,Control,localize,2026-08-27T20:58:29.256113,2026-08-27T20:58:34.262920,robot7,m3,
e309,Task,load_pack,2026-08-27T20:58:34.265424,2026-08-27T20:58:44.283226,robot7,m3,
e310,Task,move_to,2026-08-27T20:58:44.285995,2026-08-27T20:58:49.951802,robot7,m3,
e311,Control,localize,2026-08-27T20:58:49.958000,2026-08-27T20:58:54.964871,robot7,m3,
e312,Task,unload_pack,2026-08-27T20:58:54.966628,2026-08-27T20:59:02.976060,robot7,m3,
e313,Control,move_to,2026-08-27T20:59:03.619552,2026-08-27T20:59:09.281597,robot7,m5,
e314,Control,localize,2026-08-27T20:59:09.282339,2026-08-27T20:59:14.284433,robot7,m5,
e315,Task,load_pack,2026-08-27T20:59:14.285205,2026-08-27T20:59:24.290885,robot7,m5,
e316,Task,move_to,2026-08-27T20:59:24.295628,2026-08-27T20:59:29.959758,robot7,m5,
e317,Control,localize,2026-08-27T20:59:29.966554,2026-08-27T20:59:34.972466,robot7,m5,
e318,Task,unload_pack,2026-08-27T20:59:34.974527,2026-08-27T20:59:42.980176,robot7,m5,
e319,Control,move_to,2026-08-27T21:00:25.635779,2026-08-27T21:00:31.300378,robot7,m7,
e320,Control,localize,2026-08-27T21:00:31.302804,2026-08-27T21:00:36.310975,robot7,m7,
e321,Task,load_pack,2026-08-27T21:00:36.312707,2026-08-27T21:00:46.320682,robot7,m7,
e322,Task,move_to,2026-08-27T21:00:46.325334,2026-08-27T21:00:51.987952,robot7,m7,
e323,Control,localize,2026-08-27T21:00:51.989869,2026-08-27T21:00:56.995799,robot7,m7,
e324,Task,unload_pack,2026-08-27T21:00:56.998405,2026-08-27T21:01:05.004881,robot7,m7,
e325,Control,move_to,2026-08-27T21:01:05.626491,2026-08-27T21:01:11.291806,robot7,m2,
e326,Control,localize,2026-08-27T21:01:11.294601,2026-08-27T21:01:16.302678,robot7,m2,
e327,Task,load_pack,2026-08-27T21:01:16.305825,2026-08-27T21:01:23.312499,robot7,m2,
e328,Task,move_to,2026-08-27T21:01:23.315671,2026-08-27T21:01:28.977349,robot7,m2,
e329,Control,localize,2026-08-27T21:01:28.979652,2026-08-27T21:01:33.982919,robot7,m2,
e330,Task,unload_pack,2026-08-27T21:01:33.983395,2026-08-27T21:01:40.986211,robot7,m2,
e331,Control,move_to,2026-08-27T21:01:45.637428,2026-08-27T21:01:51.300062,robot7,m4,
e332,Control,localize,2026-08-27T21:01:51.300595,2026-08-27T21:01:56.309167,robot7,m4,
e333,Task,load_pack,2026-08-27T21:01:56.311083,2026-08-27T21:02:06.318521,robot7,m4,
e334,Task,move_to,2026-08-27T21:02:06.323276,2026-08-27T21:02:11.985814,robot7,m4,
e335,Control,localize,2026-08-27T21:02:11.987776,2026-08-27T21:02:16.985554,robot7,m4,
e336,Task,unload_pack,2026-08-27T21:02:16.986230,2026-08-27T21:02:24.989483,robot7,m4,
e337,Control,move_to,2026-08-27T21:03:07.640464,2026-08-27T21:03:13.306023,robot7,m6,
e338,Control,localize,2026-08-27T21:03:13.308561,2026-08-27T21:03:18.315459,robot7,m6,
e339,Task,load_pack,2026-08-27T21:03:18.316902,2026-08-27T21:03:28.323023,robot7,m6,
e340,Task,move_to,2026-08-27T21:03:28.328742,2026-08-27T21:03:33.991716,robot7,m6,
e341,Control,localize,2026-08-27T21:03:33.994388,2026-08-27T21:03:39.000911,robot7,m6,
e342,Task,unload_pack,2026-08-27T21:03:39.002431,2026-08-27T21:03:47.011666,robot7,m6,
